page,name,brand,link,image,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
laptop88,Lenovo LOQ 15IAX9 ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15iax9-83gs000fvn-intel-core-i5-12450hx-rtx-2050-4gb-15.6-inch-full-hd-144hz-100-srgb.html,https://laptop88.vn/media/product/250_8795_900x900_9__1_.jpg,22990000,1,0,CPU Intel Core i5 12450HX,Intel,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
laptop88,Lenovo Legion 5 16IRX9 83DG004YVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-5-16irx9-83dg004yvn-intel-core-i7-14650hx-16gb-rtx-4060-16-inch-wqxga-165hz.html,https://laptop88.vn/media/product/250_8790_79032_laptop_lenovo_legion_pro_5_16irx9__83df0046vn___12_.jpg,39990000,0,1,CPU Intel Core i7-14650HX,Intel,16GB,DDR5,SSD,,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
laptop88,Acer Gaming Predator Helios Neo 16 PHN16-71-73RR NHQMAAA001 ,Acer,https://laptop88.vn/laptop-gaming-predator-helios-neo-16-phn16-71-73rr-nhqmaaa001-intel-core-i7-13700hx-rtx-4050-15.6-quot-wuxga.html,https://laptop88.vn/media/product/pro_poster_8779.jpg,24990000,0,1,CPU Intel Core i7-13700HX,Intel,16GB,DDR5,SSD,,RTX 4050,RTX,16,
laptop88,ASUS TUF Gaming F15 FX507VI-LP088W ,ASUS,https://laptop88.vn/moi-100-full-box-laptop-asus-tuf-gaming-f15-fx507vi-lp088w-intel-core-i7-13620h-rtx-4070-8gb-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/250_8778_photo_2024_02_01_15_25_22.jpg,36490000,0,1,CPU Intel Core i7-13620H,Intel,16GB,DDR5,SSD,,Geforce RTX 4070 8GB,Geforce,15.6,FHD
laptop88,Asus ROG Zephyrus G16 GU605MV-QR135W ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-zephyrus-g16-gu605mv-qr135w-intel-core-u9-185h-rtx-4060-16-inch-wqxga.html,https://laptop88.vn/media/product/250_8777_photo_2024_02_01_14_53_55.jpg,61990000,0,1,CPU Intel Core Ultra 9 185H,Intel,32GB,DDR5,SSD,,Geforce RTX 4060 8GB,Geforce,16,2.5K
laptop88,Dell Inspiron 16 5620 R2608S DCXM888 ,Dell,https://laptop88.vn/new-outlet-laptop-dell-inspiron-16-5620-r2608s-dcxm888-intel-core-i5-1240p-16gb-ram-16-inch-full-hd.html,https://laptop88.vn/media/product/250_8772_8520_7583_777777.jpg,14290000,0,1,CPU Intel Core i5 - 1240P,Intel,16GB,DDR5,SSD,,Intel Iris Xe Graphics,Intel,16,FHD
laptop88,Lenovo LOQ 15IAX9 83GS001SVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15iax9-83gs001svn-intel-core-i5-12450hx-rtx-2050-15.6-inch-144hz.html,https://laptop88.vn/media/product/pro_poster_8766.jpg,17790000,0,1,CPU Intel Core i5-12450HX,Intel,12GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050,NVIDIA,15.6,FHD
laptop88,Lenovo Yoga Slim 7 14IMH9 83CV001UVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-yoga-slim-7-14imh9-83cv001uvn-intel-core-ultra-7-155h-32gb-14-inch-wuxga.html,https://laptop88.vn/media/product/250_8765_photo_2024_01_19_14_39_04.jpg,28990000,0,1,CPU Intel Core Ultra 7 155H,Intel,32GB,LPDDR5x,SSD,,Intel Arc Graphics,Intel,14.0,
laptop88,Lenovo IdeaPad Slim 5 16IMH9 83DC001SVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-ideapad-slim-5-16imh-83dc001svn-intel-core-ultra-7-155h-32gb-16-inch-qhd.html,https://laptop88.vn/media/product/pro_poster_8764.jpg,24590000,0,1,CPU Intel Core Ultra 7 155H,Intel,32GB,LPDDR5x,SSD,,Intel Arc Graphics,Intel,16.0,2.5K
laptop88,Lenovo IdeaPad Slim 5 14IMH9 83DA001YVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-ideapad-slim-5-14imh9-83da001yvn-intel-core-ultra-7-155h-32gb-14-inch-wuxga.html,https://laptop88.vn/media/product/250_8763_lenovo_ideapad_slim_5_14imh9_83da001yvn.jpg,24990000,0,1,CPU Intel Core Ultra 7 155H,Intel,32GB,LPDDR5x,SSD,,Intel Arc Graphics,Intel,14.0,
laptop88,Lenovo IdeaPad Slim 5 14IMH9 83DA001NVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn-intel-core-ultra-5-125h-16gb-14-inch-wuxga.html,https://laptop88.vn/media/product/pro_poster_8762.jpg,19690000,0,1,CPU Intel Core Ultra 5 125H,Intel,16GB,LPDDR5x,SSD,,Intel Arc Graphics,Intel,14,
laptop88,Lenovo LOQ 15IAX9 83GS000RVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15iax9-83gs000rvn-intel-core-i5-12450hx-rtx-4050-15.6-inch-144hz.html,https://laptop88.vn/media/product/pro_poster_8761.jpg,24490000,0,1,CPU Intel Core i5-12450HX,Intel,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB GDDR6,NVIDIA,15.6,FHD
laptop88,Lenovo LOQ 15IAX9 83GS001RVN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15iax9-83gs001rvn-intel-core-i5-12450hx-rtx-3050-15.6-inch-144hz.html,https://laptop88.vn/media/product/pro_poster_8760.jpg,20890000,0,1,CPU Intel Core i5 12450HX,Intel,12GB,DDR5,SSD,,RTX 3050 6GB GDDR6,RTX,15.6,FHD
laptop88,Lenovo LOQ G5000 15IRX9 83DV000KCD ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-loq-15irx9-83dv0092vn-intel-core-i7-13600hx-rtx-4060-15.6-inch-144hz.html,https://laptop88.vn/media/product/pro_poster_8759.jpg,25990000,0,1,CPU Intel Core i7-13650HX,Intel,16GB,DDR5,SSD,,Nvidia RTX 4050,Nvidia,15.6,FHD
laptop88,Asus ROG Strix SCAR 18 G834JYR-R6199 ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-strix-scar-18-g834jyr-r6011w-intel-core-i9-14900hx-rtx-4090-16gb-18-inch-wqxga.html,https://laptop88.vn/media/product/250_8754_photo_2024_01_18_14_23_24.jpg,109990000,0,1,CPU Intel Core i9-14900HX,Intel,64GB,DDR5,SSD,2TB,RTX 4090 16GB GDDR6,RTX,18,2.5K
laptop88,Asus ROG Strix G18 G814JIR-N6108W ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-strix-g18-g814jir-n6007w-intel-core-i9-14900hx-rtx-4070-8gb-18-inch-wqxga-240hz.html,https://laptop88.vn/media/product/250_8753_photo_2024_01_18_14_14_58.jpg,56490000,0,1,CPU Intel Core i9-14900HX,Intel,32GB,DDR5,SSD,1TB,RTX 4070 8GB GDDR6,RTX,18,2.5K
laptop88,Asus ROG Strix SCAR 16 G634JZR-NM009W ,Asus,https://laptop88.vn/new-100-laptop-asus-rog-strix-scar-16-g634jzr-nm009w-intel-core-i9-14900hx-rtx-4080-12gb-16-inch-wqxga.html,https://laptop88.vn/media/product/250_8752_screenshot_1.png,86490000,0,1,CPU Intel Core i9-14900HX,Intel,64GB,DDR5,SSD,2TB,RTX 4080 12GB GDDR6,RTX,16,2.5K
laptop88,MSI Sword 16 HX B14VFKG 045VN ,MSI,https://laptop88.vn/new-100-laptop-msi-sword-16-hx-b14vfkg-045vn-intel-core-i7-14700h-rtx-4060-16-inch-qhd-240hz.html,https://laptop88.vn/media/product/250_8750_photo_2024_01_17_15_15_45.jpg,38990000,0,1,CPU Intel Core i7-14700HX,Intel,16GB,DDR5,SSD,,RTX 4060,RTX,16,2.5K
laptop88,Gaming MSI Katana A15 AI B8VE 402VN ,Gaming,https://laptop88.vn/new-100-laptop-gaming-msi-katana-a15-ai-b8ve-402vn-amd-r7-8845hs-rtx-4050-6gb-15.6-quot-fhd-144hz.html,https://laptop88.vn/media/product/250_8749_photo_2024_01_17_14_11_09.jpg,26990000,0,1,CPU AMD R7 8845HS,AMD,16GB,DDR5,SSD,,RTX 4050 6GB GDDR6,RTX,15.6,FHD
laptop88,Asus Zenbook 14 OLED UX3405MA-PP588W ,Asus,https://laptop88.vn/new-100-laptop-asus-zenbook-14-oled-ux3405ma-pp588w-intel-core-ultra-5-125h-intel-arc-14-inch-3k-oled-100-dci-p3.html,https://laptop88.vn/media/product/pro_poster_8746.jpg,25990000,0,1,CPU Ultra 5 125H,Ultra,16GB,DDR5,SSD,,Intel Arc Graphics,Intel,14,3K
laptop88,Asus Vivobook 14 X1404ZA-NK389W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-14-x1404za-nk389w-intel-core-i7-1255u-14-inch-fhd.html,https://laptop88.vn/media/product/pro_poster_8745.jpg,14990000,0,1,CPU Intel Core i7-1255U,Intel,16GB,DDR4,SSD,,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Asus Zenbook 14 OLED UM3402YA-KM405W ,Asus,https://laptop88.vn/new-100-laptop-asus-zenbook-14-oled-um3402ya-km405w-amd-ryzen-5-7530u-amd-radeon-graphics-14-inch-2.8k-oled.html,https://laptop88.vn/media/product/250_8742_um3402ya_km405w_thumbnail.png,21290000,0,1,CPU AMD R5 7530U,AMD,16GB,LPDDR4x,SSD,,AMD Radeon Graphics,AMD,14,2.8K
laptop88,Asus Zenbook 14 OLED UX3405MA-PP152W ,Asus,https://laptop88.vn/new-100-laptop-asus-zenbook-14-oled-ux3405ma-pp152w-ultra-7-155h-intel-arc-graphics-14-inch-3k-fhd-oled.html,https://laptop88.vn/media/product/250_8741_16432_asus_zenbook_14_oled_ux3405_ponder_blue__3.jpg,31990000,0,1,CPU Intel Core Ultra 7 155H,Intel,32GB,LPDDR5X,SSD,,Intel Arc Graphics,Intel,14,3K
laptop88,Lenovo ThinkBook 13x ITG 20WJ0046CD ,Lenovo,https://laptop88.vn/new-100-lenovo-thinkbook-13x-itg-20wj0046cd-i7-1160g7-16gb-13.3-inch-2k-wqxga.html,https://laptop88.vn/media/product/250_8740_photo_2024_01_16_14_46_49__2_.jpg,17990000,0,1,CPU Intel Core i7 - 1160G7,Intel,16GB,,SSD,,Intel Iris Xe Graphics,Intel,13.3,2K
laptop88,Dell Vostro 3430 R2508A ,Dell,https://laptop88.vn/new-100-laptop-dell-vostro-3430-r2508a-intel-core-i5-1335u-ssd-512gb-14-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8735.jpg,13990000,0,1,CPU Intel Core i5-1335U,Intel,8GB,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Asus Zenbook 14 OLED UX3405MA-PP151W ,Asus,https://laptop88.vn/new-100-laptop-asus-zenbook-14-oled-ux3405ma-pp151w-intel-core-ultra-5-125h-intel-arc-14-inch-3k-oled.html,https://laptop88.vn/media/product/pro_poster_8720.jpg,25990000,0,1,CPU Intel Core Ultra 5 125H,Intel,16GB,LPDDR5X,SSD,512GB,Intel Arc Graphics,Intel,14,3K
laptop88,Lenovo Legion 5 Pro 16IRX9 83DF0046VN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-5-pro-16irx9-83df0046vn-intel-core-i9-14900hx-rtx-4070-16-inch-wqxga-100-srgb-240hz.html,https://laptop88.vn/media/product/250_8718_,50990000,0,1,CPU Intel Core i9-14900HX,Intel,32GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4070 8GB,NVIDIA,16,2.5K
laptop88,Lenovo Legion 5 Pro 16IRX9 83DF0047VN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-5-pro-16irx9-83df0047vn-intel-core-i9-14900hx-rtx-4060-16-inch-wqxga-100-srgb-240hz.html,https://laptop88.vn/media/product/pro_poster_8717.jpg,44390000,0,1,CPU Intel Core i9-14900HX,Intel,32GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB,NVIDIA,16,2.5K
laptop88,Samsung Galaxy Book 3 NP750XFG-KB3US ,Samsung,https://laptop88.vn/new-outlet-laptop-samsung-galaxy-book-np750xfg-kb3us-intel-core-i7-1355u-16gb-ssd-1tb-15.6-inch-full-hd.html,https://laptop88.vn/media/product/250_8709_anb_samsung_galaxy_book_3_np750xfg.jpg,15990000,0,1,CPU Intel Core i7-1355U,Intel,16GB,LPDDR4x,1TB,SSD,Iris Xe Graphics,Iris,15.6,FHD
laptop88,LG Gram 16Z90R-G.AH76A5 (2023) ,LG,https://laptop88.vn/new-100-laptop-lg-gram-16z90r-g.ah76a5-2023-intel-core-i7-1360p-16-inch-wqxga-99-dci-p3.html,https://laptop88.vn/media/product/pro_poster_8706.jpg,29990000,0,1,CPU Intel Core i7-1360p,Intel,16GB,LPDDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,16,2.5K
laptop88,Lenovo Legion R7000 APH9 83LQ0005CD ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-legion-r7000-aph9-83eg0000cd-amd-ryzen-7-7840h-rtx-4060-15.6-inch-fhd-144hz.html,https://laptop88.vn/media/product/pro_poster_8701.jpg,28290000,0,1,CPU AMD Ryzen 7-8745H,AMD,16GB,DDR5,SSD,512GB,Nvidia Geforce RTX 4060,Nvidia,15.6,FHD
laptop88,Gaming Gigabyte G5 MF5-52VN383SH ,Gaming,https://laptop88.vn/new-100-laptop-gaming-gigabyte-g5-mf5-52vn383sh-i5-13500h-rtx-4050-15.6-inch-144hz.html,https://laptop88.vn/media/product/250_8698_doc_2023_12_29_15_42_04.png,20990000,0,1,CPU Intel Core i5-13500H,Intel,8GB,DDR5,SSD,512GB,Nvidia Geforce RTX 4050 GDDR6,Nvidia,15.6,FHD
laptop88,Dell Inspiron 15 3520 i5U165W11BLU ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-15-3530-i5u085w11blu-intel-core-i5-1335u-15.6-inch-full-hd.html,https://laptop88.vn/media/product/250_8688_51356_dell_inspiron_3530_intel_black_aa16.jpg,15190000,0,1,CPU Intel Core i5-1235U,Intel,16GB,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,FHD
laptop88,Dell Inspiron 7430 ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-t7430-n7430i58w1-intel-i5-1335u-14-inch-full-hd-cam-ung.html,https://laptop88.vn/media/product/250_8687_52007_laptop_dell_inspiron_t7430_n7430i58w1_1.jpeg,11990000,0,1,CPU Intel Core i5-1335U,Intel,8GB,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14,FHD
laptop88,Asus TUF Gaming F15 FX507VU-LP198W ,Asus,https://laptop88.vn/new-100-laptop-asus-tuf-gaming-f15-fx507vu-lp198w-intel-core-i7-13620h-rtx-4050-6gb-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/pro_poster_8675.jpg,24900000,0,1,CPU Intel Core i7-13620H,Intel,8GB,DDR5,SSD,512GB,Nvidia RTX 4050 6GB GDDR6,Nvidia,15.6,FHD
laptop88,Lenovo V15 G4 IRU 83A10008VN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-v15-g4-iru-83a10008vn-intel-core-i5-1335u-15.6-inch-full-hd.html,https://laptop88.vn/media/product/250_8638_laptop_lenovo_v15_g4_iru_83a10008vn_xam.png,13590000,0,1,CPU Intel Core i5-1335U,Intel,8GB,DDR4-3200,512,B,Intel Iris Xe Graphics,Intel,15.6,FHD
laptop88,ASUS TUF Gaming A15 FA507NV-LP061W ,ASUS,https://laptop88.vn/new-100-laptop-asus-tuf-gaming-a15-fa507nv-lp061w-amd-r7-7735hs-16gb-ddr5-rtx-4060-15.6-inch-144hz.html,https://laptop88.vn/media/product/250_8629_doc_2023_11_23_11_25_19.png,28990000,0,1,CPU AMD R7-7735HS,AMD,16GB,DDR5,SSD,1TB,NVIDIA GeForce RTX 4060 8GB GDDR6 MUX Switch),NVIDIA,15.6,FHD
laptop88,Macbook Pro M3 Max 2023 ,Macbook,https://laptop88.vn/new-100-macbook-pro-m3-max-2023-30-core-gpu-16-inch-retina.html,https://laptop88.vn/media/product/250_8617_vn_macbook_pro_m3_silver_pdp_image_position_1.webp,,0,1,CPU Apple M3 Max (14-core CPU),Apple,36GB,,SSD,,30-core GPU,30-core,Liquid Retina XDR 16.2,
laptop88,Macbook Pro M3 Max 2023 ,Macbook,https://laptop88.vn/new-100-macbook-pro-m3-max-2023-30-core-gpu-14-inch-retina.html,https://laptop88.vn/media/product/250_8615_vn_macbook_pro_m3_silver_pdp_image_position_1.webp,,0,1,CPU Apple M3 Max (14-core CPU),Apple,36GB,,SSD,,30-core GPU,30-core,Liquid Retina XDR 14.2,
laptop88,Macbook Pro M3 Pro 2023 ,Macbook,https://laptop88.vn/new-100-macbook-pro-m3-pro-2023-18-core-gpu-16-inch-retina.html,https://laptop88.vn/media/product/250_8614_vn_macbook_pro_m3_silver_pdp_image_position_1.webp,,0,1,CPU Apple M3 Pro (12-core CPU),Apple,18GB,,SSD,,18-core GPU,18-core,Liquid Retina XDR 16.2,
laptop88,Macbook Pro M3 Pro 2023 ,Macbook,https://laptop88.vn/new-100-macbook-pro-m3-pro-2023-18-core-gpu-ram-18gb-14-inch-retina.html,https://laptop88.vn/media/product/250_8613_vn_macbook_pro_m3_silver_pdp_image_position_1.webp,,0,1,CPU M3 Pro (11-core CPU) M3 Pro (12-core CPU),M3,18GB,,SSD,512GB,14-core GPU 18-core GPU,14-core,Liquid Retina XDR 14,
laptop88,Macbook Pro M3 2023 ,Macbook,https://laptop88.vn/new-100-macbook-pro-m3-2023-10-core-gpu-14-inch-retina.html,https://laptop88.vn/media/product/250_8612_vn_macbook_pro_m3_silver_pdp_image_position_1.webp,,0,1,CPU M3 (8-core CPU),M3,8GB,,SSD,512GB,10-core GPU,10-core,Liquid Retina XDR 14,
laptop88,Gaming Acer Nitro V ANV15-51-53VM NH.QNAAA.002 ,Gaming,https://laptop88.vn/new-100-laptop-gaming-acer-nitro-v-anv15-51-55ca-2023-intel-core-i5-13420h-rtx-4050-6gb.html,https://laptop88.vn/media/product/pro_poster_8610.jpg,15990000,0,1,CPU Intel Core i5-13420H,Intel,8GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 2050,NVIDIA,15.6,FHD
laptop88,Asus Vivobook 16 X1605VA-MB105W ,Asus,https://laptop88.vn/new-100-laptop-asus-vivobook-16-x1605va-mb105w-intel-core-i5-1335u-8gb-16-quot-inch-wuxga.html,https://laptop88.vn/media/product/pro_poster_8593.jpg,,0,1,CPU Intel Core i5-1335U,Intel,8GB,DDR4,512,B,Intel UHD Graphics,Intel,16,
laptop88,ASUS TUF Gaming F15 FX507VV-LP304W ,ASUS,https://laptop88.vn/new-100-laptop-asus-tuf-gaming-f15-fx507vv-lp157w-intel-core-i7-13620h-rtx-4060.html,https://laptop88.vn/media/product/250_8591_photo_2023_11_08_16_58_15.jpg,29390000,0,1,CPU i7 13620H,i7,16GB,4800,SSD,1TB,RTX 4060 8GB,RTX,15.6,FHD
laptop88,Dell Inspiron 15 3530 R4508S / R1608S ,Dell,https://laptop88.vn/new-100-dell-inspiron-15-3530-i3u085w11blu-intel-core-i3-1305u-8gb-ssd-512gb-15.6-inch.html,https://laptop88.vn/media/product/pro_poster_8589.jpg,13590000,0,1,CPU Intel Core i5-1334U Intel Core i5-1335U,Intel,8GB,DDR4,SSD,512GB,Intel Graphics,Intel,15.6,FHD
laptop88,Dell Inspiron 14 Plus 7430 ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-14-plus-7430-intel-core-i7-13620h-16gb-ssd-1tb-14-inch-2k.html,https://laptop88.vn/media/product/pro_poster_8584.jpg,19990000,0,1,CPU Intel Core i7-13620H,Intel,16GB,LPDDR5,SSD,1TB,Intel UHD Graphics,Intel,14,2.5K
laptop88,Lenovo Slim 7 ProX 14IAH7 82V10000US ,Lenovo,https://laptop88.vn/new-outlet-laptop-lenovo-slim-7-prox-14arh7-82v20003us-amd-r9-6900h-32gb-ssd-1tb-14-inch-3k-100-srgb-touch.html,https://laptop88.vn/media/product/pro_poster_8581.jpg,24590000,0,1,CPU Intel Core i7-12700H,Intel,16GB,LPDDR5,SSD,512GB,NVIDIA GeForce RTX 3050 4GB GDDR6,NVIDIA,14.5,3K
laptop88,Lenovo Legion Slim 5 16IRH8 82YA00BSVN ,Lenovo,https://laptop88.vn/new-100-lenovo-legion-slim-5-16irh8-82ya00bsvn-intel-core-i5-13500h-rtx-4050-16-inch-2k-100-srgb-165hz.html,https://laptop88.vn/media/product/pro_poster_8574.jpg,28990000,0,1,CPU Intel Core i5-13500H,Intel,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4050 6GB,NVIDIA,16,2K
laptop88,Lenovo Flex 7 14IAU8 82Y20001US ,Lenovo,https://laptop88.vn/new-outlet-laptop-lenovo-flex-7-14iau7-82vc0001us-intel-core-i7-1255u-16gb-ddr4-14-inch-2.2k-touch-100-srgb.html,https://laptop88.vn/media/product/250_8550_8550_23223323bbbbbbbbbbbbb.jpg,15690000,0,1,CPU Intel Core i7-1355U,Intel,16GB,LPDDR4,SSD,1TB,Intel Iris Xe Graphics,Intel,14,2.2K
laptop88,Dell Precision 3541 ,Dell,https://laptop88.vn/laptop-cu-dell-precision-3541-intel-core-i7-9850h-quadro-p620-15.6-inch-full-hd.html,https://laptop88.vn/media/product/pro_poster_8546.jpg,9900000,1,0,CPU Intel Core i7-9750H Intel Core i7-9850H,Intel,16GB,DDR4,SSD,512GB,Intel Graphics Nvidia Quadro P620,Intel,15.6,FHD
laptop88,LENOVO Legion Slim 5 16APH8 82Y9002YVN  ,LENOVO,https://laptop88.vn/new-100-laptop-lenovo-legion-slim-5-16aph8-82y9002yvn-amd-ryzen-7-7840hs-16gb-rtx-4060-16-inch-2k-100-srgb-165hz.html,https://laptop88.vn/media/product/250_8527_46234_laptop_lenovo_legion_slim_5_16aph8_82y9002yvn__4_.jpg,35990000,0,1,CPU AMD Ryzen 7 7840HS,AMD,16GB,DDR5,SSD,512GB,NVIDIA GeForce RTX 4060 8GB GDDR6,NVIDIA,16,2.5K
laptop88,Dell Inspiron 16 Plus 7630 ,Dell,https://laptop88.vn/new-outlet-dell-inspiron-16-plus-7630-intel-core-i7-13700h-32gb-1tb-16-inch-2.5k.html,https://laptop88.vn/media/product/pro_poster_8526.jpg,20490000,0,1,CPU Intel Core i7-13620H Intel Core i7-13700H,Intel,32GB,LPDDR5,SSD,1TB,Intel Iris Xe Graphics Nvidia RTX 4060,Intel,16,2.5K
laptop88,Workstation Dell Precision 7560 ,Workstation,https://laptop88.vn/new-outlet-laptop-workstation-dell-precision-7560-intel-core-i9-11950h-64gb-ddr4-ssd-1tb-nvme-15.6-inch-k.html,https://laptop88.vn/media/product/250_8517_dell_precision_7560_1.jpg,21990000,1,0,CPU Intel Core i9-11950H,Intel,16GB,DDR4,SSD,512GB,Nvidia Quadro T1200,Nvidia,15.6,FHD
laptop88,Dell Precision 5470 ,Dell,https://laptop88.vn/new-outlet-dell-precision-5470-intel-core-i7-12800h-rtx-a1000-14-inch-full-hd.html,https://laptop88.vn/media/product/250_8496_81vr44hn4yl.jpg,30990000,0,1,CPU Intel Core i7-12700H,Intel,16GB,DDR5,SSD,512GB,Nvidia RTX A1000,Nvidia,14,FHD
laptop88,Dell Inspiron 3785 ,Dell,https://laptop88.vn/new-outlet-dell-inspiron-3785-amd-ryzen-5-17.3-inch-hd.html,https://laptop88.vn/media/product/pro_poster_8479.jpg,6990000,1,0,CPU AMD Ryzen 5 2500U,AMD,8GB,DDR4,SSD,256GB,AMD Radeon Vega,AMD,17.3,
laptop88,MSI Cyborg 15 A12UC 621VN ,MSI,https://laptop88.vn/new-100-msi-cyborg-15-a12uc-621vn-intel-core-i5-12450h-vga-rtx-3050-4gb-15.6-fhd-ips-144hz.html,https://laptop88.vn/media/product/pro_poster_8475.jpg,16990000,0,1,CPU Intel Core  i5-12450H,Intel,8GB,DDR5,SSD,SSD,Card Nvidia Geforce RTX 3050,Card,15.6,FHD
laptop88,Lenovo Yoga Slim 6 14IRH8 83E00008VN / 83E0000VVN ,Lenovo,https://laptop88.vn/new-100-lenovo-yoga-slim-6-14irh8-83e00008vn-intel-core-i7-13700h-16gb-512gb-14-inch-oled-100-dci-p3.html,https://laptop88.vn/media/product/pro_poster_8473.jpg,23990000,0,1,CPU Intel Core i7 13700H,Intel,16GB,5200,SSD,512GB,Card Intel Iris Xe Graphics,Card,14,
laptop88,Acer Aspire 5 A515-58GM-598J ,Acer,https://laptop88.vn/new-100-laptop-acer-aspire-5-a515-58gm-59lj-nx.kq4sv.001-intel-core-i5-13420h-rtx-2050.html,https://laptop88.vn/media/product/250_8461_acer_aspire_5_5.jpg,18490000,0,1,CPU Intel Core  i5-13420H,Intel,16GB,DDR4,SSD,512GB,NVIDIA GeForce RTX 2050 4GB GDDR6,NVIDIA,15.6,FHD
laptop88,Dell Inspiron 3520 (GJ8W7) ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-3520-r1608s-intel-core-i5-1235u-15.6-inch-full-hd.html,https://laptop88.vn/media/product/250_8433_7603_ac____new_100___laptop_dell_inspiron_3520_gj8w7.jpg,11490000,0,1,CPU Intel Core i5-1235U,Intel,8GB,DDR4,SSD,512GB,Intel UHD/Iris Xe Graphics,Intel,15.6,FHD
laptop88,Dell Inspiron 16 Plus 7630 ,Dell,https://laptop88.vn/new-100-dell-inspiron-16-plus-7630-intel-core-i7-13700h-32gb-1tb-16-inch-2.5k.html,https://laptop88.vn/media/product/pro_poster_8414.jpg,18990000,0,1,CPU Intel Core i7 13620H Intel Core i7 13700H,Intel,32GB,LPDDR5,SSD,1TB,Card Intel Iris Xe Graphics NVIDIA RTX 4060,Card,16,2.5K
laptop88,HP Victus 15 fb2063dx 9Z7L4UA ,HP,https://laptop88.vn/new-outlet-hp-victus-15-fb1013dx-845a2ua-amd-ryzen-5-7535hs-rtx-2050-4gb-15.6-inch-full-hd-144hz.html,https://laptop88.vn/media/product/pro_poster_8410.jpg,14990000,0,1,CPU Ryzen 5 - 7535HS,Ryzen,16GB,DDR5,SSD,512GB,Radeon RX 6550M,Radeon,15.6,FHD
laptop88,Lenovo IdeaPad Slim 3 14IAH8 83EL0023VN ,Lenovo,https://laptop88.vn/new-100-laptop-lenovo-ideapad-slim-3-14iah8-83eq0005vn-intel-core-i5-12450h-16gb-14-inch-full-hd.html,https://laptop88.vn/media/product/250_8407_laptop_lenovo_ideapad_slim_3_14iah8_83eq0005vn____ac_xoa_logo.jpg,16990000,0,1,CPU Intel Core i7-13620H,Intel,16GB,LPDDR5,SSD,512GB,Intel UHD Graphics,Intel,14,FHD
laptop88,Dell Inspiron 13 5330 R1608S/R1608P ,Dell,https://laptop88.vn/new-100-laptop-dell-inspiron-13-5330-r1608s-intel-core-i5-1340p-16gb-13.3-inch-2k.html,https://laptop88.vn/media/product/pro_poster_8374.jpg,18290000,0,1,CPU Intel Core  i5 - 1340P,Intel,16GB,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,13.3,2K
